Raf,Mek,Plcg,PIP2,PIP3,Erk,Akt,PKA,PKC,P38,Jnk
856.5,1455.5,770.6,1310.7,12262.2,980.6,1601.9,5506.2,2567.8,1618.3,1038.7
3099.1,1395.3,10298.4,1442.2,6988.3,3648.5,3623.5,1593.1,1252.0,1468.6,4172.9
2749.9,406.4,645.0,1622.7,2776.7,1505.1,1209.3,822.7,3753.4,1957.9,6935.2
639.2,3143.1,2802.1,3560.7,3502.9,1205.2,1564.8,2065.5,810.6,4127.0,249.7
713.5,472.3,4358.2,2148.4,1180.5,1952.9,2233.7,670.7,2032.0,5491.9,6323.1
3578.3,2223.1,3788.2,3179.8,735.7,870.5,3004.1,1059.1,796.2,5072.0,1901.1
1716.5,690.7,1262.8,1373.7,876.5,683.8,7319.7,5583.2,1662.4,625.1,454.7
1259.8,298.0,1258.6,358.8,1676.7,2115.7,1557.0,10274.4,1533.0,7217.2,2291.6
9047.1,443.9,760.5,1437.2,6519.3,1493.3,1049.3,2937.6,3732.1,978.8,1042.2
7016.0,4910.1,6082.2,3837.3,913.4,1761.0,773.4,3946.8,1170.5,459.7,1980.2
4447.8,600.8,1635.9,1160.2,3995.3,351.5,4482.7,1028.6,1590.8,3593.5,5902.4
1883.8,1012.3,1181.8,4595.7,891.3,2352.2,1818.8,3319.0,1858.1,1277.8,1208.0
1190.1,599.7,2710.4,2138.7,559.5,1307.0,1450.4,1131.9,1642.7,1659.8,3697.8
1801.3,2907.1,594.2,773.4,602.4,1317.4,1890.3,6864.9,931.0,3566.9,929.1
1842.9,1600.7,863.5,919.2,6489.8,1180.2,4019.5,3111.8,1108.9,1803.1,1991.3
2669.3,1307.6,541.6,1032.4,4593.7,1763.2,1291.2,555.5,4864.2,1531.8,4315.6
3121.0,3415.9,6819.6,1991.7,1624.9,6317.7,3523.4,1028.8,4165.9,6075.3,287.2
668.1,945.7,3224.2,3398.6,2739.8,3645.0,745.0,688.9,4927.1,1964.6,4754.9
1033.9,776.7,654.1,3431.7,4472.0,2788.9,1228.2,3010.0,2944.7,357.7,1366.0
2261.0,4387.2,1689.0,2037.0,1713.2,2235.5,604.8,1113.9,303.3,1269.6,2688.0
959.5,1478.5,2471.5,15962.9,1693.8,3214.3,1557.0,2403.7,1767.5,1290.0,1537.6
4903.4,2278.6,694.0,1287.7,885.8,3796.9,984.8,3602.8,3949.2,2029.3,2794.9
1210.6,3566.4,670.6,1248.7,1413.6,3980.6,7074.1,1256.4,1673.4,702.8,1691.7
4364.2,429.8,1835.0,3211.3,1892.5,1553.9,3645.3,946.7,969.2,412.8,2345.6
2158.0,1142.8,884.5,1740.7,1952.6,693.7,381.2,454.7,565.2,689.2,1690.5
1935.1,1580.7,2409.1,2491.5,2354.2,1941.6,776.6,621.4,1153.3,4484.3,11794.3
2823.6,2407.5,4245.3,6066.1,864.6,18442.8,6440.3,606.0,813.4,17214.8,4144.2
1121.3,1926.3,3305.3,3681.1,5402.5,2194.7,2262.8,1351.5,859.9,828.8,1611.6
2381.2,564.4,9293.4,1036.4,910.7,1767.6,271.5,2414.8,818.8,388.5,2027.9
2025.8,8571.6,2087.5,2075.1,1868.8,229.8,1922.6,1739.3,1610.4,927.9,2841.4
827.7,3179.0,2466.5,5551.9,1247.4,5269.8,2142.8,1702.5,913.7,2481.1,1235.4
1768.2,3367.5,1764.1,2330.4,6068.8,2836.3,1050.1,1307.2,2023.5,9869.9,621.6
2105.1,5386.0,2956.3,1626.7,456.8,6058.1,1238.2,843.5,2210.0,5663.0,2499.6
1350.6,2204.8,1987.8,1243.3,1908.0,935.0,819.6,2813.1,1318.7,1771.3,975.1
1148.7,1228.1,1130.2,1302.6,2117.4,5497.0,3323.3,1383.5,1090.0,435.6,1055.2
750.9,1888.6,6869.6,1318.0,565.6,1545.7,1270.7,4958.6,400.3,817.9,3323.6
515.1,2861.3,1061.8,4109.3,1738.6,1591.2,2919.1,1835.8,672.6,1191.9,491.9
905.5,326.7,11737.8,1770.4,2769.6,926.9,2753.2,3357.8,3823.7,1692.4,4073.9
1112.0,2438.9,1879.2,706.2,418.3,1423.4,1427.6,1457.2,4188.0,5436.8,3058.8
2892.3,1696.1,2082.4,2549.5,2022.4,2904.6,1875.5,1216.6,2228.7,1497.0,5778.2
1284.5,17814.5,6712.6,730.6,4921.3,1635.4,2842.5,6382.7,972.6,1248.0,3303.5
1348.3,304.9,3908.7,2429.7,1774.6,1998.4,10836.2,4064.8,908.0,1995.1,4669.3
4591.3,543.5,1210.7,729.9,3016.1,875.1,6271.3,5096.2,1484.1,657.3,961.8
2593.7,3575.1,1753.3,231.7,3115.2,359.1,331.9,4018.3,700.1,2209.4,1946.0
949.3,2132.2,1164.1,1878.2,1327.5,1210.6,1066.7,881.2,3576.0,1258.5,731.2
1303.5,1185.3,1319.1,3199.5,1094.2,1334.6,3024.6,2579.0,1043.5,3916.0,3742.6
3538.1,2303.2,1573.5,765.6,597.7,1689.5,1828.7,1467.1,1654.4,5382.4,6646.8
746.4,2277.4,1884.8,3102.5,7236.1,10408.7,3215.4,1866.9,1352.8,13219.2,978.5
3491.8,1463.6,619.6,7132.5,448.6,324.1,3165.6,1417.3,2553.6,1797.8,2923.4
1427.2,3721.2,3807.9,6242.5,4970.2,1660.4,3155.6,2524.7,2532.3,627.0,3303.0
2942.4,7756.0,4593.8,2037.9,1666.7,809.8,7740.1,771.0,405.4,3714.1,1938.3
2234.0,2099.1,775.5,2428.6,1396.6,1248.6,5644.4,3404.6,286.9,2149.6,4242.2
667.3,906.0,4024.7,1257.4,371.5,4721.1,1572.7,2438.1,1738.1,4432.8,750.6
3075.7,5192.4,614.3,1000.6,6739.3,4293.8,938.7,684.3,2266.8,2353.6,1724.5
11692.2,3033.3,923.0,4213.8,1894.2,1052.2,3717.6,5886.8,2148.8,827.3,1979.3
841.4,2167.2,3306.3,371.9,3204.8,1340.8,1153.1,625.2,766.0,7418.4,3567.0
5093.7,910.6,7623.0,1714.2,961.9,763.2,781.6,994.9,884.4,3727.3,14485.9
1483.8,1507.0,409.0,862.5,494.4,3466.0,8490.8,761.4,1537.0,1482.1,3123.5
1967.0,9814.0,992.9,3713.2,1123.1,502.0,5660.7,8093.0,2509.9,1092.2,727.2
2831.3,329.8,3631.5,1294.3,1272.2,766.3,572.6,1725.9,2114.2,1680.1,4340.7
1896.8,3205.0,558.4,1269.6,5924.2,3933.8,2361.2,1335.6,854.9,1183.6,3010.9
370.1,7600.9,4871.1,4782.6,2956.3,1971.1,2446.1,1349.1,9840.1,1618.4,1235.8
1462.1,1013.8,3453.8,1193.6,1634.9,5266.3,4258.4,797.1,4649.9,582.2,544.1
1392.3,2285.5,1510.7,2568.6,1337.7,348.1,1552.3,535.7,1812.6,663.6,2734.9
5344.1,453.4,353.0,1421.8,4462.6,2048.4,1285.2,764.6,3225.3,6185.1,405.2
2287.1,13848.3,1113.8,1552.2,1758.7,1304.0,4348.8,7640.7,462.4,856.2,4899.8
2922.7,2564.1,3156.6,1952.6,2657.0,1393.6,1506.6,1675.4,1305.2,2630.8,2294.1
406.3,1536.7,1838.2,6149.4,1437.4,1953.1,1700.3,5206.9,695.2,964.9,914.6
1828.4,547.3,5837.9,2521.0,2888.0,9719.0,1373.1,3586.0,2880.8,6195.2,3143.2
1203.1,2538.2,1077.7,1244.3,1788.5,1558.3,884.4,294.3,2292.0,2426.3,2418.7
8306.2,529.0,6263.7,13274.7,7413.3,1367.2,2597.8,975.6,1052.8,7177.1,3163.0
3320.8,736.3,556.3,4204.0,2533.5,1424.1,7252.6,2906.3,915.9,383.6,2917.8
1242.0,1618.0,1514.2,5679.9,3548.4,1674.0,1638.4,2276.7,5189.8,1932.1,1141.7
689.6,1688.3,693.2,2375.9,2597.8,4687.3,1529.1,4129.3,6563.3,1917.9,10809.2
5707.5,1232.1,19063.6,1712.7,5539.5,2989.4,2304.7,5151.6,2039.9,1700.8,1742.4
724.1,4244.2,1066.6,2139.0,1837.4,2939.3,1789.2,1458.7,2519.3,2352.3,773.3
1655.8,4993.9,12910.8,461.3,3505.8,1967.7,1126.0,1283.8,852.5,608.0,2460.8
7529.7,2397.4,2074.0,1097.9,859.0,1839.9,793.6,4440.3,1139.1,920.8,10943.9
5110.7,695.0,892.7,1547.0,1589.7,1252.6,5267.9,2139.7,1755.4,1111.6,779.5
1097.0,897.3,660.2,4283.1,3805.2,1339.8,5188.3,2899.3,761.8,563.2,2309.6
2646.0,642.8,1187.4,3577.8,6353.2,1934.4,1891.3,1260.3,5941.9,2820.6,922.5
3380.2,1032.0,844.4,1264.3,908.3,876.7,590.3,1033.9,1180.4,613.3,2785.3
440.1,1332.9,3068.6,4472.6,1141.6,4067.1,1347.5,10982.6,562.4,807.9,2056.6
659.1,1026.1,2597.5,2106.8,1758.0,1772.7,252.4,2036.3,1087.0,1345.1,506.7
3098.1,2811.4,712.0,2087.1,6749.0,2022.5,360.9,1145.5,2001.3,9827.0,687.2
1606.9,769.8,3653.3,1348.8,203.3,1320.0,1653.0,2466.0,2090.9,3058.8,1637.9
1934.7,1825.8,1297.1,2848.5,3559.5,1745.9,1220.1,760.5,2401.8,810.1,2054.0
2008.0,4245.6,5484.9,159.1,1538.9,336.7,4579.1,1774.8,4543.0,2222.8,613.9
833.7,1623.9,2851.6,1892.1,2083.9,1358.4,4464.8,2032.2,1879.5,2290.1,1297.2
1366.3,2657.3,3364.5,3657.9,1546.6,1995.4,1113.0,3392.4,849.1,2159.7,3652.6
1999.3,2298.5,1453.6,410.3,1054.8,1873.4,1041.9,2665.6,560.5,383.8,3152.8
1409.1,2385.4,1191.7,2840.7,5355.8,5668.6,1076.7,1290.1,2071.7,8076.7,718.9
723.0,3623.4,1061.4,3063.5,1132.3,2396.6,1202.3,809.4,2032.5,685.4,2604.6
1499.0,608.6,2298.4,2260.0,275.4,1735.9,1822.4,1947.2,422.0,2399.4,2725.5
853.7,590.3,825.9,2004.2,671.7,612.2,9697.0,1800.4,1409.6,1057.5,1288.9
7642.6,3473.8,12202.4,2473.9,841.3,2246.1,2804.3,2954.6,1269.4,7654.9,654.8
2372.2,1430.9,971.1,2203.2,4940.7,2497.8,2249.5,359.4,3778.0,1306.6,2772.0
3775.0,2109.7,364.7,5615.1,7663.1,3465.1,1011.1,4836.1,1442.8,1713.7,4712.7
3035.1,275.2,2135.1,4667.0,607.4,3952.0,475.4,1522.6,2788.2,1476.6,4638.3
583.0,3471.0,1886.2,914.1,2568.3,1709.1,5905.5,2883.4,2515.2,1055.4,2033.0
1141.2,1720.1,4896.5,1438.6,568.5,2685.5,3393.0,6445.7,3610.1,1454.9,2227.5
2468.7,2558.9,249.8,1142.8,2648.2,4356.8,1088.5,1297.3,1494.0,1623.1,3581.6
1001.5,3611.4,5625.3,1319.6,1281.9,2050.9,1130.9,1685.3,558.0,3585.2,6839.1
1055.1,484.5,3777.1,1293.6,1059.7,1639.9,680.8,2658.7,657.4,701.0,693.5
2061.5,423.7,9610.6,1338.9,332.6,773.9,2919.1,5317.1,2060.2,1936.3,531.6
5949.6,2820.7,2337.6,1832.7,2765.1,953.3,3833.3,3438.2,1671.5,1454.4,321.6
452.2,2797.9,3728.6,4255.8,615.4,11324.9,4024.8,1142.8,2060.4,465.0,1103.8
2781.1,1901.0,7291.9,553.6,1646.3,728.3,6173.6,2235.6,1820.3,1625.4,896.4
4716.2,2072.4,2199.1,2880.9,907.4,8921.6,6346.2,1756.8,1421.0,3016.1,4430.0
7333.6,3028.6,2016.8,2017.7,401.6,1281.5,2413.8,297.0,2088.0,944.2,6384.4
1439.8,1464.2,1619.8,1801.3,3409.3,1372.7,1842.3,3425.6,1820.4,3054.4,1265.9
2394.2,5152.3,2927.7,404.7,2819.4,718.2,862.7,2679.8,832.4,744.1,1803.0
1106.8,490.9,2819.5,3977.2,3728.5,881.3,2511.7,1217.7,655.9,994.4,189.5
776.0,559.3,2126.7,2282.9,467.9,3506.5,1111.9,768.5,431.7,952.7,1617.5
4010.4,1662.0,1405.4,2876.7,2022.5,542.4,1274.9,1141.4,1603.7,1236.2,948.4
5836.6,1743.8,2647.8,1646.0,3470.9,1681.3,3935.9,182.0,1958.1,2228.0,2307.0
759.7,1014.2,784.7,2669.6,3727.2,485.4,2130.6,905.3,7317.8,2835.8,1364.4
1623.1,5103.3,1892.7,432.3,6086.7,3464.3,1176.3,2923.6,1106.8,1083.6,1641.0
2921.9,2634.3,3830.2,2643.5,5782.9,7183.3,2302.4,1381.4,1566.2,387.5,1838.1
1103.7,1028.7,1754.1,337.3,1567.0,2128.6,529.3,5342.8,2576.8,5077.4,2559.0
2413.1,6110.0,5179.0,8546.7,1637.2,957.5,716.1,827.2,3111.0,16011.9,6044.3
1566.0,3337.9,1161.3,1220.5,790.3,833.6,2819.5,5920.3,4158.4,5802.9,3384.8
1759.1,1187.5,2868.3,471.7,1114.8,962.8,4891.6,600.6,3803.5,2465.0,2489.2
1243.9,560.8,2697.9,3672.8,2691.1,1611.3,727.5,1098.3,2592.0,961.0,837.5
568.3,2774.4,2728.1,4552.0,325.3,4616.9,4406.3,4754.9,1989.6,2159.1,2151.0
871.0,901.1,2165.9,1481.4,3206.3,1359.4,558.4,579.6,983.4,3232.2,1193.4
2295.7,474.5,2058.3,1863.5,4685.2,2045.5,3328.6,8574.9,1866.7,6167.4,1996.5
1179.2,1657.5,1205.5,1240.8,1142.8,1418.4,3192.6,463.6,2274.9,1990.6,5472.7
1349.5,4471.0,908.8,1256.4,2523.3,2940.1,1462.4,2160.9,1585.3,3405.4,1608.0
1512.7,3995.9,2139.2,3086.1,13344.4,369.4,794.8,860.7,913.4,5644.9,214.1
2658.0,530.5,1845.4,2225.0,3733.2,1462.0,1574.2,350.9,11205.0,2310.3,2568.4
4266.0,1713.1,2537.9,3204.4,555.7,2764.2,9510.3,7313.4,6158.9,8336.7,660.1
1188.1,872.1,29616.6,2197.6,583.2,748.9,1969.8,607.7,8062.2,3403.0,2322.7
778.3,628.4,2390.7,2018.2,647.6,1731.8,1735.4,3263.2,9750.9,342.5,3432.1
1035.7,2533.2,2007.3,2697.6,668.8,3927.3,1868.1,5504.9,6463.7,2185.2,3991.5
3724.5,5276.2,4979.4,712.5,2258.8,595.5,1190.9,1230.2,2887.3,1504.0,1591.3
4021.1,3653.9,2254.7,3292.3,3031.3,8707.0,1529.9,990.7,2128.4,845.3,1347.0
2591.8,1204.9,1506.5,1453.3,1278.4,752.1,4063.4,5410.3,3871.1,3843.7,1296.5
2080.1,969.2,1623.2,1742.8,597.0,2009.7,1182.4,2235.4,1498.1,2385.4,3159.7
663.3,1400.1,1076.7,4640.9,7032.0,1870.5,2498.9,556.0,2304.2,1470.0,5360.7
1507.2,937.8,617.5,2089.8,1170.6,4787.8,3000.7,1667.7,2986.4,7292.2,714.8
1087.8,8546.9,988.8,3071.3,4673.4,1785.4,3138.7,1429.2,7733.6,1269.7,842.5
3681.1,3190.6,2037.0,1856.5,1215.9,1004.5,1113.7,2322.0,1532.4,548.5,1291.5
1525.1,2718.5,2283.8,7363.9,825.8,2814.2,3004.4,2260.6,1425.5,1046.4,1750.0
432.5,863.4,828.9,2705.3,2981.9,766.8,635.2,560.9,3952.9,3759.5,3040.0
6018.7,7497.3,816.7,1318.8,3375.2,198.6,1479.4,3905.5,1368.0,3246.7,364.9
2269.3,1250.5,1509.9,847.0,6498.8,1910.6,2031.6,9407.6,862.7,2022.2,1048.4
1008.6,2312.9,1443.1,8800.6,7523.6,1587.7,527.0,1432.3,4179.8,889.6,6527.1
2878.2,708.6,1066.3,1193.9,948.8,723.2,1141.3,1333.3,5111.6,2568.1,2693.4
2391.5,956.3,4526.4,1277.3,1382.1,2448.6,13356.9,1150.2,491.0,2278.9,3124.7
1277.3,1124.4,653.9,2367.6,8565.2,7115.0,2300.0,1296.0,2454.3,1394.2,1083.0
2059.6,5025.8,1553.9,1539.4,1462.9,3408.8,3575.0,764.2,1569.8,4380.9,1383.4
5508.2,3131.2,7369.5,1409.5,3169.7,3249.6,4281.1,2398.8,4406.0,1091.6,1729.1
549.8,1457.1,915.2,2356.3,3979.3,2840.4,3375.1,1951.7,1615.5,707.4,387.7
541.1,1063.7,3751.5,676.5,937.0,1241.0,5067.3,1753.5,2014.2,2511.3,5518.9
1933.3,440.4,2001.3,5723.8,3019.4,2147.4,2399.4,415.8,371.9,3697.1,5057.1
1092.7,2110.4,2970.9,6823.0,1696.0,3262.4,8906.6,1444.7,1904.2,746.6,777.3
3642.3,4699.0,4586.6,791.2,1533.7,2651.2,292.6,2606.0,8138.6,4488.9,262.9
2484.6,2149.0,2246.9,1969.8,1392.5,281.4,2318.6,2986.6,1159.5,4948.6,486.8
454.7,1935.2,1048.0,3934.9,1284.3,5358.5,1014.7,2028.3,369.6,1732.6,1916.3
4758.4,539.8,1441.7,5780.6,6427.3,927.5,1044.7,464.2,330.8,1324.6,1079.0
9407.1,2387.9,1530.1,3055.8,4116.5,4774.0,2225.3,1774.2,2052.0,1725.4,1184.0
4165.3,1549.5,803.1,1838.0,3207.8,564.1,1458.1,951.8,10364.6,1945.8,6258.9
2198.0,2360.8,1721.4,1512.6,1704.3,1068.6,1792.1,493.3,2077.2,689.6,1949.9
2337.3,5617.6,2329.5,1461.1,1093.2,3206.9,1670.2,990.4,2044.1,409.3,1927.5
968.4,1392.6,8913.8,1226.3,3401.2,4185.5,3579.6,2433.1,745.4,1074.4,711.5
1364.4,1377.1,870.4,2801.4,1218.4,1352.6,515.4,1911.1,1676.8,1119.3,2452.6
1988.4,2893.0,2999.3,3203.6,6870.3,2004.0,848.2,1281.8,1309.5,866.2,242.1
2175.4,1857.4,8359.3,7945.2,3114.6,2836.0,931.0,2102.6,1647.1,2031.7,977.4
2528.3,604.6,20504.4,5754.0,5228.0,651.8,494.4,2252.5,1417.2,7928.2,2987.6
1749.4,5907.1,2091.6,2171.6,4161.8,1051.5,4084.5,2843.6,865.6,8659.8,1253.9
489.0,970.6,789.5,2114.5,6621.1,2206.1,6429.7,4244.1,214.2,3712.9,1135.9
2724.8,1726.2,16796.2,2562.8,2884.3,4283.8,549.3,4301.7,1521.6,1039.9,3484.3
549.7,3832.0,1594.0,1668.8,300.3,3715.8,2204.2,1244.2,861.0,3378.8,2388.8
1815.6,820.1,2303.6,2196.4,5180.8,693.7,1019.8,8560.3,2107.5,2213.2,3915.8
7707.1,713.7,10357.5,1746.0,2233.0,1897.0,5992.4,3892.3,1610.1,734.0,1488.7
620.2,3688.2,1050.7,1665.8,4621.8,3448.4,2456.7,956.7,2665.5,956.9,2685.1
635.5,4749.2,2121.0,1789.7,2472.4,1648.5,1909.1,5079.9,4212.1,3198.3,2211.9
1403.7,4265.5,872.7,7534.0,3194.8,4653.9,2628.7,1639.5,3861.0,586.5,1129.0
1551.8,599.0,3009.8,4977.6,460.8,1296.7,1578.7,2341.0,3583.0,1446.5,3837.9
1940.5,1116.2,2174.3,658.1,1474.9,1571.2,1114.5,13712.7,5121.7,2121.4,2545.6
2734.1,2979.9,6308.6,3797.0,369.2,3522.3,925.8,1160.5,3964.2,407.3,7115.7
3476.8,2361.3,3523.1,4531.4,2161.0,3358.4,825.6,3461.8,2940.0,5718.0,2078.3
2310.3,863.8,1807.3,2948.6,3180.7,7119.0,2615.4,1678.7,2822.4,1157.6,5218.9
1038.1,1307.5,764.8,1931.9,3029.5,6786.0,1726.9,1510.9,213.8,2161.4,1848.4
1831.0,6030.9,2798.7,1296.1,876.0,716.3,1265.9,2438.7,334.4,1622.9,3433.9
789.8,1567.9,817.9,207.2,953.1,772.1,3361.3,2655.6,785.7,5085.4,3229.8
1472.7,2354.4,848.7,252.3,1944.4,607.1,1508.0,2511.9,381.9,2133.1,3502.2
342.7,3179.1,8260.0,1474.3,3269.3,809.4,3775.1,2719.2,2152.1,2056.4,2478.9
1717.8,830.2,1606.3,1740.4,706.9,1655.1,1720.9,1192.1,2396.7,2897.6,1063.2
2037.1,3741.9,805.7,477.9,851.6,2755.9,1254.7,671.3,4991.6,703.3,1577.4
3259.3,3090.6,2524.6,1059.6,2825.2,1829.5,2503.0,5412.8,695.8,2460.7,2025.8
3848.7,7500.0,7315.3,3526.3,1120.0,1289.7,3219.9,646.0,1500.0,1001.7,705.3
2204.5,3400.5,2922.6,1987.3,1364.0,1188.3,3630.6,1200.9,1173.7,2512.2,824.8
1935.5,1184.0,1056.6,1480.4,3306.2,2082.7,2285.9,3318.1,2977.8,1567.3,2822.0
1580.1,2567.2,4160.1,2742.2,667.1,1215.1,3035.3,322.4,2342.3,2239.2,16024.6
2555.0,1657.7,4586.8,1372.6,1870.2,1941.2,2922.4,863.8,3522.1,1187.3,9391.4
538.9,986.4,356.6,19377.8,677.5,3321.1,3234.5,875.9,3355.7,768.8,943.1
518.3,3089.4,377.3,2476.9,1637.8,7291.2,1855.8,3563.1,2721.9,1664.8,4411.4
2450.2,3710.6,860.7,2759.0,3433.7,756.6,1704.3,450.0,508.0,1723.5,7632.6
8119.6,1416.7,844.6,3796.0,364.0,1309.6,993.7,1687.4,5433.0,228.0,2317.6
2379.4,1721.9,2282.7,2728.2,2052.2,355.0,887.7,6490.4,710.8,1928.5,1015.3
2909.8,1537.5,3052.7,2456.3,1323.7,303.9,904.0,688.8,684.7,2704.9,9133.4
251.6,541.9,2176.9,1476.3,2598.4,1741.6,5187.6,2853.4,3646.7,4082.1,696.4
2892.1,3023.9,1375.6,1368.6,1399.6,894.7,599.2,10061.7,4290.3,1846.0,559.0
2797.9,1351.1,1595.1,10919.3,8253.1,272.6,2421.8,2064.1,2402.2,1157.2,1812.2
753.6,4146.4,4046.3,6719.6,973.6,2243.4,9271.9,1053.4,806.3,2299.0,4592.1
1060.3,8486.9,869.0,3061.1,1052.2,1245.5,3491.6,1529.4,536.3,954.4,3220.7
2484.9,3230.7,1116.4,774.4,939.1,992.0,1741.6,701.2,4240.1,2731.5,905.3
1542.5,889.5,1604.5,927.2,10035.3,506.4,654.8,1494.8,1948.8,1958.8,3767.7
2576.0,864.9,4228.9,2988.7,5483.4,1883.9,4324.6,204.8,1226.0,871.2,3170.1
1000.6,3946.2,3394.5,1112.2,2188.6,1523.0,1984.4,3293.5,1393.0,480.6,2911.7
4264.1,464.1,1755.9,858.0,4454.0,4656.3,946.0,631.1,2199.0,744.5,3591.1
1627.9,6531.6,6768.0,6258.1,2495.8,848.4,552.0,2909.4,3088.7,2229.7,624.5
955.2,1932.7,1107.1,971.9,834.4,1622.5,1531.6,933.3,1822.9,2207.4,2397.9
840.6,1414.2,1831.4,1998.5,621.4,1376.1,2905.0,1124.3,2403.1,1829.3,1251.5
4961.0,1419.2,1527.9,1226.8,5909.9,5500.5,4525.2,3624.9,891.3,1261.6,976.0
4122.7,11713.2,3113.2,6910.6,2606.8,2329.5,1136.7,2952.5,3753.3,4200.6,1964.0
2118.2,1721.9,1150.9,3659.2,396.9,474.4,1167.3,652.7,4310.5,1268.8,3646.9
5134.8,1899.0,2348.8,4824.1,4021.4,344.9,1300.1,2724.6,2148.5,817.2,461.3
2948.3,920.8,1623.8,2030.0,1587.3,858.0,1692.3,1169.6,6799.7,2144.6,14089.0
629.7,1421.3,1417.3,971.2,1365.1,1231.5,826.4,7598.5,1691.3,3795.5,3992.6
5667.4,824.0,4979.6,1704.1,9214.6,2751.4,718.9,4945.7,4570.6,643.3,3281.0
6521.2,2652.1,829.6,4057.2,3079.1,1503.3,1251.1,3067.6,872.6,2124.9,4717.0
6099.0,1187.7,508.1,1026.8,3474.2,999.6,4299.2,997.9,1157.6,1574.5,3849.4
509.3,2262.0,2229.8,818.0,2403.9,1565.7,731.5,1704.2,785.4,1083.1,3655.4
1408.6,3596.0,1594.7,837.1,2654.3,2830.3,675.6,4485.4,6103.9,2985.0,1923.5
9039.5,2782.9,2117.0,7043.9,6516.8,571.7,1207.9,2888.6,4826.5,711.6,3737.9
1308.1,3209.8,1148.7,279.7,438.4,734.5,1126.4,1797.7,1195.0,1740.8,1215.5
1801.3,3806.8,1786.5,2786.9,3201.9,1593.6,431.5,2213.1,1054.4,3604.5,5391.2
1471.4,2061.4,3084.9,943.6,1821.4,524.3,4169.1,6966.6,1958.5,990.8,2228.8
652.0,1275.7,1293.9,1191.1,2154.6,2558.4,1828.8,3717.2,2470.7,1217.7,1658.3
1694.7,1330.6,2718.2,328.6,1855.1,2315.6,2919.7,4388.2,1615.6,3517.2,2946.7
2233.7,594.0,4325.9,1952.9,1477.9,716.5,255.9,8281.9,2311.1,745.8,659.5
1446.7,3451.0,2995.7,3119.9,889.0,1567.0,2001.5,1727.8,2798.1,6367.5,2139.4
1132.4,565.5,2081.2,1066.6,2547.5,2420.5,6315.8,2145.4,2603.1,1070.4,574.9
4270.9,4746.7,1387.7,384.8,5370.6,4677.7,1646.8,4251.6,1749.7,2150.9,492.3
4806.0,444.8,7166.4,7772.1,234.2,6282.8,1493.7,2534.6,585.0,1396.8,702.8
961.6,4806.8,4021.1,3485.6,1174.6,1040.8,483.2,3110.1,8512.7,5794.3,1853.0
2682.9,2203.8,3742.7,7285.8,1146.3,1181.0,1437.0,1761.1,3237.8,1713.4,913.5
923.2,706.1,1659.7,4134.2,2530.7,2837.6,759.5,707.5,2085.4,4900.3,3554.1
1054.8,11304.8,356.5,1850.5,1962.9,1529.5,2753.2,1537.9,546.6,1684.4,2062.5
3749.0,5619.8,912.0,6889.5,1283.7,1201.8,1301.4,379.5,1289.5,5160.6,2648.9
2169.1,2393.6,4960.0,895.7,3726.0,1906.9,965.8,2620.0,1933.4,948.2,768.4
1276.8,1201.3,4801.9,1523.2,1341.5,4460.6,5322.7,929.7,668.5,2730.3,1531.6
1168.9,4149.1,1467.8,8388.0,1878.3,2061.7,10848.8,2316.3,1027.6,799.2,1249.5
2183.8,3747.4,542.8,1812.6,5029.1,2230.0,5349.2,541.1,1508.3,1991.0,2814.5
915.0,2521.9,2684.2,1704.8,2633.2,2328.7,1067.7,1593.2,665.7,546.4,2216.0
397.3,1490.0,2516.7,1832.0,10387.4,2543.8,1458.4,2940.8,632.9,4024.5,1207.1
4381.9,2490.6,2982.5,1160.9,723.6,713.4,458.3,1330.4,1130.1,4062.1,790.9
10458.4,811.4,874.8,553.4,1822.1,1397.5,1658.5,2503.6,3968.4,709.2,1836.6
3584.1,753.5,16505.8,11766.3,1702.6,746.0,826.9,2179.8,3016.3,414.2,848.3
2025.2,587.8,1425.6,2552.8,1588.2,1004.9,1938.4,2712.2,865.5,2381.5,2344.0
2739.0,2231.2,2006.3,1596.0,1423.3,3224.1,1675.1,2774.1,2739.5,852.5,1401.2
1733.2,1943.2,2548.9,2085.9,1869.8,1276.4,4211.4,2387.5,1653.0,1323.9,2261.7
1851.4,534.3,818.6,5134.1,2431.7,1083.8,1341.7,907.3,1188.3,4103.5,1564.2
3521.2,6648.4,1318.0,641.6,2556.4,938.0,1808.9,2069.0,7988.5,2341.0,1254.3
2983.0,3470.7,4740.4,864.1,5078.3,11259.1,4988.5,5769.9,1276.9,6985.1,1235.4
1752.8,1246.9,1135.8,1800.5,718.4,1043.4,830.4,6169.4,6608.0,13853.5,1713.8
1851.1,3351.5,651.2,826.5,503.8,3531.3,907.9,4029.2,1249.6,1813.5,1576.7
2105.4,1222.7,4153.7,1581.1,2419.2,1973.7,803.6,5320.9,1073.5,3453.0,3239.5
545.0,1565.9,2875.1,1434.2,1632.1,2150.9,1338.4,2406.1,1870.7,1544.4,831.8
2501.0,263.2,2230.2,1829.7,943.5,594.9,2526.5,1483.7,2020.1,415.7,2647.2
3834.2,1600.2,882.2,2558.8,1440.3,3607.2,1838.3,325.8,276.1,1024.2,2597.5
1219.4,2680.4,1064.6,9415.4,1555.6,2242.5,839.8,1293.9,2684.1,1742.4,195.3
